id,customer_id,channel_id,score,comment,responded_at_date,responded_at_time
1768,734,1,6,Volvería a comprar,2025-06-09,17:06:15
1769,543,2,9,Muy conforme con la calidad,2024-08-29,01:41:22
1770,140,1,8,Entrega rápida y producto excelente,2025-03-24,22:57:16
1771,474,2,6,Podría mejorar el empaque,2024-10-01,06:12:43
1772,1038,1,9,Podría mejorar el empaque,2024-01-19,19:18:46
1773,925,2,3,,2024-06-14,15:19:44
1774,301,2,1,Atención muy buena,2024-04-02,21:27:37
1775,750,2,10,Todo perfecto,2024-12-14,16:20:47
1776,828,1,10,Podría mejorar el empaque,2024-07-05,20:12:32
1777,1174,1,6,Podría mejorar el empaque,2024-10-09,12:23:00
1778,882,2,10,Volvería a comprar,2024-05-29,02:19:57
1779,1440,1,7,Atención muy buena,2024-12-17,07:46:29
1780,422,1,6,Volvería a comprar,2024-09-09,08:54:10
1781,505,1,10,Entrega rápida y producto excelente,2024-05-18,13:07:20
1782,105,2,4,Volvería a comprar,2024-04-07,22:37:37
1783,524,1,4,Tardó un poco más de lo esperado,2024-05-07,04:20:14
1784,220,2,0,Entrega rápida y producto excelente,2024-11-20,07:04:40
1785,737,1,9,Atención muy buena,2025-01-24,08:12:03
1786,68,1,8,Volvería a comprar,2024-04-28,21:41:14
1787,975,1,4,Muy conforme con la calidad,2024-11-23,06:04:43
1788,12,2,5,Tardó un poco más de lo esperado,2025-01-08,07:45:35
1789,1284,2,9,Muy conforme con la calidad,2024-05-07,03:22:06
1790,326,1,9,Muy conforme con la calidad,2024-07-07,04:30:55
1791,1098,2,9,Atención muy buena,2025-02-17,00:25:16
1792,727,2,8,Atención muy buena,2024-08-14,15:43:42
1793,521,2,3,Volvería a comprar,2024-04-14,16:46:25
1794,5,2,6,Volvería a comprar,2024-09-23,20:28:35
1795,1079,1,9,Tardó un poco más de lo esperado,2024-11-01,14:36:20
1796,971,1,1,Tardó un poco más de lo esperado,2025-07-02,00:55:05
1797,841,2,8,Atención muy buena,2025-06-11,21:49:19
1798,1327,2,6,Todo perfecto,2024-06-13,01:35:40
1799,435,1,8,Volvería a comprar,2025-03-01,13:46:26
1800,376,2,8,Entrega rápida y producto excelente,2024-04-16,08:30:07
1801,88,1,6,,2024-03-28,05:40:23
1802,299,2,6,Todo perfecto,2025-04-25,11:15:09
1803,687,2,10,Todo perfecto,2024-06-06,21:18:09
1804,476,2,4,Atención muy buena,2025-09-08,02:52:31
1805,1013,1,3,,2024-08-06,00:19:15
1806,578,1,8,Tardó un poco más de lo esperado,2025-08-02,13:37:07
1807,32,1,8,,2025-04-08,02:29:31
1808,213,2,3,Volvería a comprar,2024-11-15,20:40:50
1809,766,2,6,Entrega rápida y producto excelente,2025-03-31,05:07:14
1810,509,1,8,Podría mejorar el empaque,2025-09-20,12:46:39
1811,725,2,2,,2024-09-06,13:08:44
1812,3,2,10,Atención muy buena,2024-12-20,15:05:20
1813,1003,2,8,Todo perfecto,2024-11-23,14:17:26
1814,825,1,3,Todo perfecto,2024-09-24,12:26:03
1815,458,1,6,Tardó un poco más de lo esperado,2025-08-25,02:45:02
1816,1342,1,8,,2025-08-21,01:41:29
1817,1391,2,4,Tardó un poco más de lo esperado,2024-07-29,16:32:16
1818,1246,2,8,Tardó un poco más de lo esperado,2025-05-27,15:28:50
1819,719,1,3,Podría mejorar el empaque,2025-07-02,13:04:27
1820,209,1,8,Atención muy buena,2025-01-21,22:20:33
1821,71,2,8,Podría mejorar el empaque,2025-04-01,23:15:08
1822,156,2,9,Todo perfecto,2024-09-14,03:42:34
1823,1148,1,9,Podría mejorar el empaque,2024-03-24,09:27:20
1824,1184,2,7,Podría mejorar el empaque,2024-01-22,06:02:21
1825,1116,1,7,Muy conforme con la calidad,2024-02-14,09:04:02
1826,623,2,6,Entrega rápida y producto excelente,2025-04-10,22:24:05
1827,1330,1,9,Entrega rápida y producto excelente,2025-01-31,04:00:38
1828,370,1,4,Volvería a comprar,2024-02-08,18:14:34
1829,566,1,7,Volvería a comprar,2024-03-24,21:15:07
1830,93,2,10,Entrega rápida y producto excelente,2024-03-23,04:00:03
1831,814,1,1,Muy conforme con la calidad,2025-01-20,21:43:22
1832,247,1,9,Todo perfecto,2025-10-07,18:29:43
1833,1286,2,1,Atención muy buena,2025-05-27,04:50:25
1834,1290,2,9,Entrega rápida y producto excelente,2024-07-26,18:14:39
1835,1222,2,8,Muy conforme con la calidad,2024-09-22,11:38:46
1836,736,2,10,Tardó un poco más de lo esperado,2024-10-01,16:43:39
1837,1135,1,8,Entrega rápida y producto excelente,2025-04-09,22:03:06
1838,3,2,10,Muy conforme con la calidad,2025-02-25,06:27:30
1839,997,1,9,Tardó un poco más de lo esperado,2024-10-28,14:26:53
1840,957,1,6,,2024-05-11,06:44:06
1841,1455,2,1,Atención muy buena,2025-04-06,22:04:28
1842,918,1,9,Entrega rápida y producto excelente,2025-01-26,09:15:13
1843,69,1,10,Podría mejorar el empaque,2024-05-16,02:16:40
1844,663,1,6,Podría mejorar el empaque,2025-06-10,21:45:59
1845,209,1,3,,2025-03-02,22:59:27
1846,71,2,9,,2025-08-03,13:57:01
1847,758,1,3,Volvería a comprar,2024-04-28,12:11:13
1848,549,2,2,Entrega rápida y producto excelente,2024-11-11,09:47:59
1849,1099,1,5,Atención muy buena,2025-05-25,01:59:39
1850,26,2,9,Muy conforme con la calidad,2024-02-22,03:35:22
1851,1176,2,9,Tardó un poco más de lo esperado,2024-04-17,02:03:14
1852,436,1,7,Muy conforme con la calidad,2024-09-21,20:57:13
1853,562,1,7,Volvería a comprar,2024-03-04,20:32:13
1854,487,2,8,Entrega rápida y producto excelente,2024-08-26,14:12:54
1855,1253,1,8,,2024-10-13,12:07:41
1856,1466,1,9,Entrega rápida y producto excelente,2025-07-30,00:28:50
1857,348,2,2,,2025-06-30,10:36:25
1858,472,1,8,Volvería a comprar,2025-04-20,05:45:46
1859,900,1,10,Todo perfecto,2025-04-26,04:29:22
1860,296,1,8,Entrega rápida y producto excelente,2025-03-27,09:44:37
1861,514,2,8,Volvería a comprar,2025-03-23,20:40:44
1862,672,2,8,Muy conforme con la calidad,2025-05-16,03:54:17
1863,564,2,8,,2024-05-04,13:38:45
1864,541,2,5,Muy conforme con la calidad,2024-03-21,10:08:26
1865,194,1,5,Podría mejorar el empaque,2025-02-14,20:22:39
1866,169,1,8,,2024-11-17,00:20:48
1867,793,2,6,Tardó un poco más de lo esperado,2025-09-09,03:29:18
1868,189,2,8,Todo perfecto,2025-06-23,08:06:46
1869,1371,2,8,Tardó un poco más de lo esperado,2024-12-15,17:18:49
1870,863,2,5,Entrega rápida y producto excelente,2025-05-21,18:35:55
1871,250,1,8,Podría mejorar el empaque,2024-10-06,20:47:52
1872,296,2,8,Podría mejorar el empaque,2024-07-02,17:30:09
1873,548,2,9,Todo perfecto,2024-01-24,00:17:19
1874,1224,1,9,Muy conforme con la calidad,2024-07-01,23:31:49
1875,1051,1,6,Podría mejorar el empaque,2024-10-08,08:32:50
1876,706,2,9,Atención muy buena,2025-01-19,20:43:15
1877,205,1,8,Todo perfecto,2024-03-28,01:28:13
1878,384,1,10,Podría mejorar el empaque,2024-08-03,00:49:30
1879,426,2,10,Entrega rápida y producto excelente,2024-03-17,13:44:42
1880,144,2,5,Todo perfecto,2024-11-13,11:17:27
1881,324,1,9,Todo perfecto,2024-05-13,17:43:45
1882,417,1,9,Volvería a comprar,2024-11-04,12:52:09
1883,15,1,9,Tardó un poco más de lo esperado,2024-09-27,12:54:29
1884,577,1,2,Todo perfecto,2024-11-06,01:20:08
1885,172,2,6,Volvería a comprar,2024-05-31,01:47:35
1886,1414,2,10,Atención muy buena,2025-04-09,16:36:07
1887,570,1,1,,2025-03-09,11:52:08
1888,327,1,7,Atención muy buena,2025-06-12,08:29:06
1889,1287,1,7,Todo perfecto,2024-05-18,02:43:44
1890,446,1,3,Podría mejorar el empaque,2025-10-07,01:11:40
1891,1270,1,9,,2024-03-25,23:15:21
1892,1294,1,4,Volvería a comprar,2025-06-05,23:40:16
1893,233,2,10,Podría mejorar el empaque,2025-01-25,22:04:00
1894,793,1,6,Entrega rápida y producto excelente,2025-06-05,01:16:31
1895,949,1,2,Atención muy buena,2024-02-18,06:29:39
1896,1469,2,7,Atención muy buena,2025-03-04,09:03:52
1897,176,2,1,Entrega rápida y producto excelente,2025-07-02,00:48:12
1898,1393,2,0,Podría mejorar el empaque,2025-08-02,15:40:57
1899,831,2,5,Atención muy buena,2025-03-18,00:33:48
1900,245,1,7,Entrega rápida y producto excelente,2024-10-14,04:34:47
1901,293,2,7,Podría mejorar el empaque,2025-01-03,01:33:24
1902,779,1,3,Volvería a comprar,2025-07-15,14:35:26
1903,30,1,8,Podría mejorar el empaque,2025-08-14,02:28:39
1904,253,1,8,Tardó un poco más de lo esperado,2024-09-11,02:32:24
1905,1065,1,9,Muy conforme con la calidad,2024-05-10,04:48:14
1906,124,1,9,Atención muy buena,2025-08-31,01:02:22
1907,1026,1,9,Tardó un poco más de lo esperado,2024-05-21,00:16:54
1908,1238,1,5,,2025-07-29,06:41:02
1909,59,2,10,Podría mejorar el empaque,2025-05-01,11:25:33
1910,204,2,10,Volvería a comprar,2024-12-26,08:44:36
1911,775,1,8,Podría mejorar el empaque,2024-03-28,21:01:07
1912,584,1,0,Tardó un poco más de lo esperado,2024-09-21,06:18:15
1913,1202,2,9,Podría mejorar el empaque,2024-10-04,15:23:46
1914,1333,1,6,Todo perfecto,2024-07-27,00:12:12
1915,6,2,6,Atención muy buena,2024-05-20,12:23:24
1916,1315,1,10,Entrega rápida y producto excelente,2024-04-19,09:45:47
1917,733,1,10,Atención muy buena,2025-05-27,06:27:07
1918,1002,1,7,Muy conforme con la calidad,2025-01-31,16:47:08
1919,498,2,6,Volvería a comprar,2025-09-06,21:00:36
1920,979,1,8,Volvería a comprar,2025-04-06,01:43:59
1921,880,1,5,Muy conforme con la calidad,2024-07-03,14:07:07
1922,459,2,10,Atención muy buena,2025-01-09,14:36:24
1923,956,2,6,,2025-01-08,02:22:27
1924,685,1,10,Tardó un poco más de lo esperado,2024-07-04,09:16:27
1925,489,2,10,Atención muy buena,2024-07-22,02:38:41
1926,798,1,10,Entrega rápida y producto excelente,2025-07-05,03:24:34
1927,757,2,8,Entrega rápida y producto excelente,2025-06-10,23:18:14
1928,930,1,4,Tardó un poco más de lo esperado,2024-02-21,19:36:19
1929,725,1,7,Podría mejorar el empaque,2024-11-02,00:31:01
1930,173,1,2,Entrega rápida y producto excelente,2025-08-31,02:29:41
1931,1265,1,10,Entrega rápida y producto excelente,2024-07-17,01:57:15
1932,724,1,8,Volvería a comprar,2024-06-21,17:05:43
1933,302,2,10,Entrega rápida y producto excelente,2025-04-20,10:13:12
1934,817,2,7,Todo perfecto,2025-05-15,23:32:13
1935,425,1,5,Atención muy buena,2025-05-26,13:03:38
1936,1039,1,10,Tardó un poco más de lo esperado,2024-02-21,12:32:26
1937,1278,1,1,Todo perfecto,2025-05-21,16:03:09
1938,1151,1,6,Entrega rápida y producto excelente,2025-02-16,02:18:08
1939,181,1,9,Entrega rápida y producto excelente,2024-11-15,19:34:14
1940,690,1,10,Atención muy buena,2024-11-04,16:14:18
1941,1120,2,6,Atención muy buena,2024-01-19,15:43:25
1942,423,2,6,Volvería a comprar,2025-01-17,07:31:43
1943,1109,2,10,Todo perfecto,2024-10-06,10:04:27
1944,224,2,8,Todo perfecto,2024-04-15,16:23:28
1945,1457,2,10,Volvería a comprar,2024-03-29,00:27:42
1946,22,2,4,Podría mejorar el empaque,2024-04-05,11:55:24
1947,743,2,9,Podría mejorar el empaque,2025-01-29,23:52:02
1948,1123,1,10,Atención muy buena,2024-11-03,11:39:35
1949,1065,1,9,,2025-09-17,23:28:27
1950,1278,1,6,,2024-03-13,02:02:31
1951,779,2,0,Entrega rápida y producto excelente,2024-06-20,02:24:10
1952,498,1,9,Atención muy buena,2025-04-24,10:51:36
1953,171,2,5,Muy conforme con la calidad,2025-07-16,17:11:40
1954,1483,1,10,Volvería a comprar,2024-06-08,07:27:58
1955,1355,1,6,Todo perfecto,2024-05-04,08:50:11
1956,1018,1,8,Podría mejorar el empaque,2025-08-14,20:03:24
1957,1449,2,7,Muy conforme con la calidad,2024-06-23,16:41:26
1958,818,2,6,Atención muy buena,2025-05-02,11:45:52
1959,701,1,9,Atención muy buena,2024-04-10,19:32:35
1960,584,2,9,,2024-06-23,23:58:28
1961,1193,1,2,Atención muy buena,2025-05-02,11:47:43
1962,266,1,10,Volvería a comprar,2025-03-23,09:55:05
1963,19,1,7,,2024-12-19,01:31:58
1964,1437,2,8,Podría mejorar el empaque,2025-09-01,06:54:46
1965,814,2,9,Volvería a comprar,2024-01-23,07:59:28
1966,657,1,7,Volvería a comprar,2024-06-14,22:05:17
1967,1215,2,9,Entrega rápida y producto excelente,2024-02-09,11:34:34
1968,1281,2,2,Tardó un poco más de lo esperado,2024-08-06,13:17:06
1969,590,1,1,Muy conforme con la calidad,2025-06-30,04:48:39
1970,884,2,7,Volvería a comprar,2025-09-02,04:31:18
1971,403,1,7,Volvería a comprar,2025-03-05,21:25:04
1972,894,2,10,Atención muy buena,2025-03-10,18:04:23
1973,615,2,7,Muy conforme con la calidad,2024-05-17,16:55:11
1974,1133,1,3,,2024-12-10,11:34:38
1975,1358,2,3,Entrega rápida y producto excelente,2025-09-18,17:47:19
1976,934,2,2,Entrega rápida y producto excelente,2024-12-19,17:20:25
1977,252,2,7,Tardó un poco más de lo esperado,2025-06-11,06:12:26
1978,1320,1,8,Todo perfecto,2025-07-23,19:27:04
1979,680,1,8,,2024-12-05,00:45:11
1980,41,2,0,Volvería a comprar,2024-04-15,17:08:31
1981,28,1,0,Tardó un poco más de lo esperado,2024-08-28,08:15:48
1982,1186,1,3,Entrega rápida y producto excelente,2024-09-14,23:54:52
1983,378,2,8,Entrega rápida y producto excelente,2025-05-16,00:51:09
1984,1342,2,9,Todo perfecto,2025-01-03,05:38:52
1985,1311,1,10,,2025-09-15,06:38:55
1986,805,1,9,,2024-05-04,10:57:27
1987,801,1,9,Volvería a comprar,2025-09-28,12:02:52
1988,422,2,10,,2024-08-13,12:23:18
1989,875,1,0,Tardó un poco más de lo esperado,2024-04-08,09:03:02
1990,1387,2,8,Podría mejorar el empaque,2025-08-25,07:36:02
1991,353,1,8,Podría mejorar el empaque,2024-10-02,20:08:32
1992,1014,2,7,Muy conforme con la calidad,2025-07-24,14:57:14
1993,781,1,4,Todo perfecto,2024-02-12,20:12:02
1994,1134,1,9,Volvería a comprar,2025-01-30,07:35:25
1995,1467,1,5,Volvería a comprar,2024-11-28,04:08:59
1996,928,1,8,Atención muy buena,2025-02-02,06:13:31
1997,1455,1,8,Podría mejorar el empaque,2024-10-10,09:35:46
1998,895,2,8,Volvería a comprar,2025-02-03,22:58:37
1999,1200,2,8,Podría mejorar el empaque,2024-12-09,04:04:37
2000,150,1,0,,2025-04-12,00:13:46
2001,1053,2,5,,2025-02-06,11:59:50
2002,1475,1,4,Todo perfecto,2024-08-18,03:43:41
2003,761,1,8,Atención muy buena,2025-04-17,09:42:37
2004,1224,1,10,Podría mejorar el empaque,2024-12-18,09:35:08
2005,1446,1,8,Podría mejorar el empaque,2024-11-02,02:24:43
2006,1168,1,7,,2024-10-16,22:33:42
2007,926,1,9,,2025-01-06,05:00:09
2008,1474,1,3,Entrega rápida y producto excelente,2024-08-17,17:27:18
2009,24,1,5,Muy conforme con la calidad,2024-06-13,10:50:25
2010,431,2,8,Volvería a comprar,2024-10-27,04:54:52
2011,662,1,9,Todo perfecto,2024-10-11,12:01:24
2012,1374,2,6,,2024-04-08,10:44:04
2013,552,1,8,Muy conforme con la calidad,2024-08-09,09:27:43
2014,1302,2,8,Muy conforme con la calidad,2025-07-10,16:02:43
2015,555,1,7,Volvería a comprar,2025-06-24,20:39:55
2016,1289,2,7,Tardó un poco más de lo esperado,2024-11-07,10:59:35
2017,851,2,8,Volvería a comprar,2025-08-15,22:15:00
2018,1418,1,9,Volvería a comprar,2025-09-25,19:31:02
2019,935,1,10,Atención muy buena,2025-05-19,10:49:23
2020,834,2,7,Tardó un poco más de lo esperado,2025-03-20,17:41:58
2021,663,1,9,Muy conforme con la calidad,2025-01-24,06:20:00
2022,245,2,7,Muy conforme con la calidad,2025-01-14,17:19:48
2023,391,2,4,Entrega rápida y producto excelente,2024-11-22,03:10:35
2024,1111,2,10,Tardó un poco más de lo esperado,2024-08-22,02:38:26
2025,1384,1,9,Atención muy buena,2025-04-03,07:15:14
2026,727,2,8,Podría mejorar el empaque,2024-01-30,17:31:47
2027,735,1,9,Podría mejorar el empaque,2025-06-02,05:34:40
2028,1233,1,10,Muy conforme con la calidad,2024-09-28,16:51:34
2029,238,1,7,Muy conforme con la calidad,2025-07-26,15:51:05
2030,308,2,8,Tardó un poco más de lo esperado,2024-01-10,00:19:18
2031,1145,2,10,Muy conforme con la calidad,2024-11-02,07:35:34
2032,1359,1,8,Entrega rápida y producto excelente,2024-03-06,03:57:02
2033,1440,1,9,Entrega rápida y producto excelente,2025-04-25,05:15:37
2034,1347,1,8,,2024-08-18,19:01:41
2035,1048,2,7,Entrega rápida y producto excelente,2025-06-13,04:34:34
2036,475,1,9,Muy conforme con la calidad,2025-07-16,05:29:54
2037,208,2,6,Atención muy buena,2025-01-07,14:27:35
2038,1477,1,4,Podría mejorar el empaque,2025-09-29,05:03:14
2039,1029,1,9,Tardó un poco más de lo esperado,2025-05-12,13:02:01
2040,33,2,7,Volvería a comprar,2024-10-20,13:30:49
2041,902,1,3,Atención muy buena,2025-09-23,09:52:33
2042,1032,1,9,Podría mejorar el empaque,2024-11-29,11:54:56
2043,915,1,6,Atención muy buena,2025-01-27,18:58:32
2044,987,1,7,Todo perfecto,2025-09-25,07:03:46
2045,675,1,9,,2024-03-22,18:05:37
2046,335,2,8,Entrega rápida y producto excelente,2025-06-20,14:30:55
2047,332,1,8,Todo perfecto,2024-05-27,21:13:40
2048,1465,2,5,Todo perfecto,2025-04-26,16:39:52
2049,814,1,9,Volvería a comprar,2024-12-25,05:29:57
2050,586,1,10,Todo perfecto,2024-10-15,10:58:39
2051,1012,1,8,Todo perfecto,2024-10-03,19:24:39
2052,1383,2,9,Muy conforme con la calidad,2024-04-17,08:38:56
2053,951,1,8,Podría mejorar el empaque,2024-04-17,19:07:07
2054,448,1,5,Atención muy buena,2025-02-21,07:58:22
2055,123,1,9,Todo perfecto,2024-11-01,14:39:41
2056,1044,1,6,Entrega rápida y producto excelente,2024-03-19,15:52:16
2057,264,2,2,Podría mejorar el empaque,2025-01-09,15:23:38
2058,205,1,7,Todo perfecto,2024-10-30,00:07:19
2059,1297,1,10,Tardó un poco más de lo esperado,2024-08-03,06:20:05
2060,125,1,8,Volvería a comprar,2024-01-25,09:34:52
2061,352,1,10,Atención muy buena,2024-12-09,07:50:24
2062,1360,2,2,Volvería a comprar,2025-08-29,18:57:51
2063,455,1,9,Entrega rápida y producto excelente,2024-11-13,05:18:21
2064,1430,2,7,,2024-08-15,02:19:18
2065,289,2,10,Muy conforme con la calidad,2024-03-31,05:03:01
2066,221,1,8,Entrega rápida y producto excelente,2025-05-11,17:51:13
2067,465,1,7,Muy conforme con la calidad,2025-05-04,07:54:34
2068,601,2,9,Entrega rápida y producto excelente,2024-04-21,20:34:34
2069,757,1,7,Todo perfecto,2025-04-03,10:25:28
2070,1448,1,9,Atención muy buena,2024-03-26,06:11:18
2071,447,1,9,Muy conforme con la calidad,2024-08-17,04:31:59
2072,281,1,9,Volvería a comprar,2024-05-11,10:12:55
2073,179,2,7,Tardó un poco más de lo esperado,2024-10-19,10:32:46
2074,152,1,0,Muy conforme con la calidad,2025-09-20,01:12:35
2075,1272,2,6,Muy conforme con la calidad,2025-04-05,07:19:30
2076,299,1,7,Volvería a comprar,2025-05-08,19:31:15
2077,707,1,9,Todo perfecto,2024-11-12,21:51:46
2078,685,1,4,,2024-04-07,03:35:20
2079,45,2,8,Muy conforme con la calidad,2024-06-23,21:31:51
2080,279,2,7,Muy conforme con la calidad,2024-07-17,08:16:06
2081,1128,2,6,Podría mejorar el empaque,2024-11-01,04:16:11
2082,596,1,2,,2024-08-14,13:53:55
2083,1256,2,10,Podría mejorar el empaque,2024-06-03,11:15:13
2084,88,1,10,Atención muy buena,2024-11-15,16:19:19
2085,1147,2,10,,2024-08-17,02:13:59
2086,715,2,8,Todo perfecto,2025-04-18,07:12:23
2087,658,1,10,Podría mejorar el empaque,2025-07-28,02:23:51
2088,902,1,10,Volvería a comprar,2024-12-16,22:01:13
2089,274,1,6,Volvería a comprar,2024-07-17,22:21:20
2090,775,2,10,Entrega rápida y producto excelente,2025-04-25,01:30:53
2091,373,1,10,Todo perfecto,2024-10-19,06:00:36
2092,939,1,10,Atención muy buena,2025-09-01,02:15:10
2093,652,2,9,Atención muy buena,2024-11-09,05:37:22
2094,1224,1,8,Podría mejorar el empaque,2025-05-22,19:18:48
2095,714,1,7,Muy conforme con la calidad,2025-03-27,09:05:03
2096,946,2,10,Podría mejorar el empaque,2025-08-30,06:23:02
2097,1110,1,8,Volvería a comprar,2024-05-14,04:44:51
2098,749,1,7,Todo perfecto,2024-05-14,11:04:02
2099,1402,2,2,Podría mejorar el empaque,2024-10-16,07:53:35
2100,284,1,9,Tardó un poco más de lo esperado,2024-06-10,04:41:33
2101,679,1,8,Podría mejorar el empaque,2024-10-22,14:42:11
2102,648,2,8,Podría mejorar el empaque,2024-05-06,16:50:08
2103,1297,2,8,Tardó un poco más de lo esperado,2024-12-30,02:25:42
2104,731,1,8,Tardó un poco más de lo esperado,2024-07-27,23:54:57
2105,292,2,9,Volvería a comprar,2025-10-04,06:04:26
2106,1252,1,5,Atención muy buena,2025-04-24,04:58:50
2107,1340,1,8,,2024-02-13,19:49:58
2108,1129,2,7,,2025-08-31,23:58:46
2109,446,1,10,,2025-02-22,00:09:23
2110,1111,1,6,Muy conforme con la calidad,2024-09-21,12:10:21
2111,692,1,8,,2024-12-15,19:01:16
2112,1456,1,8,Tardó un poco más de lo esperado,2025-10-10,05:53:32
2113,1430,1,8,Entrega rápida y producto excelente,2025-06-03,01:16:16
2114,1347,2,9,Atención muy buena,2024-12-08,08:33:23
2115,333,1,10,,2025-02-23,18:21:00
2116,1454,1,6,Atención muy buena,2024-02-01,10:21:57
2117,505,1,7,Todo perfecto,2024-09-19,12:45:46
2118,926,2,8,Muy conforme con la calidad,2025-05-31,09:37:00
2119,1067,1,8,Volvería a comprar,2025-06-13,10:14:39
2120,590,1,6,Muy conforme con la calidad,2024-04-19,23:11:09
2121,4,2,0,,2024-06-12,12:49:55
2122,250,2,6,,2025-09-21,20:43:11
2123,724,1,9,Entrega rápida y producto excelente,2024-02-16,16:34:12
2124,965,2,7,Tardó un poco más de lo esperado,2025-03-17,18:37:02
2125,110,1,10,Entrega rápida y producto excelente,2025-03-25,17:09:32
2126,294,1,8,Entrega rápida y producto excelente,2025-06-14,11:47:55
2127,1378,2,8,Podría mejorar el empaque,2024-11-03,13:31:05
2128,757,1,8,Entrega rápida y producto excelente,2024-12-02,01:07:44
2129,979,2,8,Volvería a comprar,2024-02-03,16:56:43
2130,1034,1,8,Volvería a comprar,2024-08-02,14:02:37
2131,1453,1,2,Entrega rápida y producto excelente,2024-11-08,01:16:48
2132,165,2,5,Podría mejorar el empaque,2024-07-13,10:03:48
2133,1296,2,3,Entrega rápida y producto excelente,2024-05-15,07:16:41
2134,27,2,8,Todo perfecto,2025-10-04,19:19:20
2135,540,2,5,Tardó un poco más de lo esperado,2024-04-06,07:03:33
2136,615,1,6,Atención muy buena,2024-11-22,20:52:07
2137,758,2,4,Volvería a comprar,2024-06-08,12:41:56
2138,554,1,1,Muy conforme con la calidad,2024-06-30,08:37:10
2139,537,1,4,Entrega rápida y producto excelente,2025-08-16,23:39:31
2140,1170,1,9,Podría mejorar el empaque,2024-09-29,16:45:10
2141,1130,1,7,Volvería a comprar,2025-08-28,10:49:38
2142,711,2,10,Podría mejorar el empaque,2025-03-04,22:01:41
2143,889,2,2,,2025-01-25,20:27:47
2144,618,1,6,,2024-11-29,17:16:48
2145,1236,1,9,Tardó un poco más de lo esperado,2025-04-29,12:48:37
2146,552,1,9,Atención muy buena,2025-06-04,03:45:20
2147,180,1,9,Muy conforme con la calidad,2024-08-07,12:42:23
2148,619,1,6,Tardó un poco más de lo esperado,2025-08-03,21:42:14
2149,627,2,9,Muy conforme con la calidad,2024-06-28,18:32:41
2150,711,1,7,Tardó un poco más de lo esperado,2024-02-16,07:34:09
2151,457,1,8,Entrega rápida y producto excelente,2024-08-21,04:53:18
2152,679,1,10,Tardó un poco más de lo esperado,2025-06-16,21:04:15
2153,1485,1,8,Podría mejorar el empaque,2024-09-10,16:02:53
2154,642,1,4,Muy conforme con la calidad,2025-09-15,08:18:11
2155,809,1,4,Todo perfecto,2024-11-28,21:14:13
2156,809,2,2,Podría mejorar el empaque,2024-12-22,22:45:57
2157,1326,1,8,Podría mejorar el empaque,2025-08-26,04:46:34
2158,1322,1,5,Entrega rápida y producto excelente,2025-10-02,02:09:13
2159,39,2,9,Entrega rápida y producto excelente,2024-02-23,00:17:53
2160,393,1,8,Todo perfecto,2025-03-23,10:37:22
2161,616,1,2,Entrega rápida y producto excelente,2024-05-05,04:53:05
2162,1149,2,9,Podría mejorar el empaque,2024-03-02,21:37:29
2163,193,2,10,Muy conforme con la calidad,2025-06-08,21:15:13
2164,634,2,3,Volvería a comprar,2024-11-25,01:24:31
2165,34,2,3,Todo perfecto,2024-06-16,00:00:12
2166,468,1,10,Podría mejorar el empaque,2025-02-22,23:45:24
2167,441,1,10,Todo perfecto,2025-09-23,01:15:36
2168,77,2,7,Todo perfecto,2025-02-20,23:50:55
2169,580,1,10,,2025-01-26,02:37:02
2170,512,1,9,Volvería a comprar,2025-03-07,12:06:22
2171,773,2,7,Podría mejorar el empaque,2025-04-06,07:16:06
2172,215,1,7,Atención muy buena,2024-04-18,17:10:50
2173,1150,2,5,Podría mejorar el empaque,2024-05-28,20:29:50
2174,781,2,7,Muy conforme con la calidad,2025-09-07,08:30:11
2175,6,2,7,Atención muy buena,2025-02-28,13:59:11
2176,956,1,6,Atención muy buena,2025-05-06,03:15:52
2177,665,1,8,Todo perfecto,2024-10-21,10:18:15
2178,680,1,7,,2025-05-21,14:16:46
2179,1311,2,1,Podría mejorar el empaque,2024-09-09,09:10:18
2180,644,1,8,Podría mejorar el empaque,2025-06-07,20:26:13
2181,1149,1,8,Entrega rápida y producto excelente,2024-07-15,11:33:13
2182,945,2,4,,2025-05-11,02:49:15
2183,506,1,10,Entrega rápida y producto excelente,2024-12-17,18:06:05
2184,1374,1,7,Podría mejorar el empaque,2024-02-07,23:48:56
2185,216,1,10,,2024-04-25,17:51:05
2186,520,1,8,,2024-01-22,19:45:06
2187,328,2,10,Tardó un poco más de lo esperado,2024-07-28,07:02:20
2188,1110,1,7,Todo perfecto,2025-03-27,01:03:26
2189,704,1,3,Entrega rápida y producto excelente,2024-03-25,07:50:41
2190,326,1,10,Entrega rápida y producto excelente,2025-01-06,07:09:02
2191,971,2,10,Podría mejorar el empaque,2025-03-17,03:46:18
2192,991,1,8,Muy conforme con la calidad,2025-04-23,17:23:20
2193,975,1,7,Tardó un poco más de lo esperado,2025-01-05,20:12:25
2194,677,1,6,Atención muy buena,2025-03-23,03:00:58
2195,527,2,8,Muy conforme con la calidad,2025-02-27,14:57:19
2196,1054,1,10,Entrega rápida y producto excelente,2025-04-27,09:59:56
2197,1336,1,10,Atención muy buena,2024-04-13,20:44:53
2198,889,1,7,,2025-09-20,20:19:26
2199,256,1,7,,2025-02-15,21:06:20
2200,242,1,8,Podría mejorar el empaque,2024-09-08,10:18:46
2201,244,1,10,,2024-06-24,02:15:04
